Craw Wurm,C,8ED,239/350,Yes,0.25,
Creeping Mold,U,8ED,240/350,Yes,0.75,
Crossbow Infantry,C,8ED,15/350,Yes,0.25,
Crystal Rod,U,8ED,295/350,Yes,0.49,
Curiosity,U,8ED,72/350,Yes,3.99,
Daring Apprentice,R,8ED,73/350,Yes,2.49,
Dark Banishing,C,8ED,123/350,Yes,0.49,
Death Pit Offering,R,8ED,124/350,Yes,1.99,
Death Pits of Rath,R,8ED,125/350,Yes,2.99,
Deathgazer,U,8ED,126/350,Yes,0.49,
Deepwood Ghoul,C,8ED,127/350,Yes,0.25,
Defense Grid,R,8ED,296/350,Yes,29.99,
Deflection,R,8ED,74/350,Yes,1.99,
Dehydration,C,8ED,75/350,Yes,0.25,
Demolish,U,8ED,183/350,Yes,0.49,
Demystify,C,8ED,16/350,Yes,0.25,
Diabolic Tutor,U,8ED,128/350,Yes,2.49,
Dingus Egg,R,8ED,297/350,Yes,1.99,
Disrupting Scepter,R,8ED,298/350,Yes,1.99,
Distorting Lens,R,8ED,299/350,Yes,2.99,
Diving Griffin,C,8ED,17/350,Yes,0.49,
Drudge Skeletons,C,8ED,129/350,Yes,0.25,
Dusk Imp,C,8ED,130/350,Yes,0.25,
Dwarven Demolition Team,U,8ED,184/350,Yes,0.49,
Eager Cadet,C,8ED,S1/7,Yes,
Eastern Paladin,R,8ED,131/350,Yes,1.99,
Elfhame Palace,U,8ED,324/350,Yes,2.49,
Elite Archers,R,8ED,18/350,Yes,1.99,
Elite Javelineer,U,8ED,19/350,Yes,0.49,
Elvish Champion,R,8ED,241/350,Yes,3.99,
Elvish Lyrist,U,8ED,242/350,Yes,0.49,
Elvish Pioneer,C,8ED,243/350,Yes,1.49,
Elvish Piper,R,8ED,244/350,Yes,14.99,
Elvish Scrapper,U,8ED,245/350,Yes,0.99,
Emperor Crocodile,R,8ED,246/350,Yes,1.99,
Enormous Baloth,U,8ED,S6/7,Yes,
Enrage,U,8ED,185/350,Yes,0.49,
Ensnaring Bridge,R,8ED,300/350,Yes,59.99,
Evacuation,R,8ED,76/350,Yes,11.99,
Execute,U,8ED,132/350,Yes,0.49,
Fallen Angel,R,8ED,133/350,Yes,11.99,
Fear,C,8ED,134/350,Yes,0.25,
Fecundity,U,8ED,247/350,Yes,5.99,
Fertile Ground,C,8ED,248/350,Yes,1.49,
Fighting Drake,U,8ED,77/350,Yes,0.49,
Flash Counter,C,8ED,78/350,Yes,0.49,
Flashfires,U,8ED,186/350,Yes,0.75,
Fleeting Image,R,8ED,79/350,Yes,1.99,
Flight,C,8ED,80/350,Yes,0.25,
Flying Carpet,R,8ED,301/350,Yes,1.99,
Fodder Cannon,U,8ED,302/350,Yes,0.49,
Foratog,U,8ED,249/350,Yes,0.49,
Forest,C,8ED,347/350,Yes,
Forest,C,8ED,348/350,Yes,
Forest,C,8ED,349/350,Yes,
Forest,C,8ED,350/350,Yes,
Fugitive Wizard,C,8ED,81/350,Yes,0.25,
Fungusaur,R,8ED,250/350,Yes,1.99,
Furnace of Rath,R,8ED,187/350,Yes,4.99,
Fyndhorn Elder,U,8ED,251/350,Yes,0.99,
Gaea's Herald,R,8ED,252/350,Yes,2.49,
Giant Badger,C,8ED,253/350,Yes,0.25,
Giant Cockroach,C,8ED,135/350,Yes,0.25,
Giant Growth,C,8ED,254/350,Yes,0.99,
Giant Octopus,C,8ED,S3/7,Yes,
Giant Spider,C,8ED,255/350,Yes,0.25,
Glorious Anthem,R,8ED,20/350,Yes,5.99,
Glory Seeker,C,8ED,21/350,Yes,0.25,
Gluttonous Zombie,U,8ED,136/350,Yes,0.49,
Goblin Chariot,C,8ED,188/350,Yes,0.25,
Goblin Glider,U,8ED,189/350,Yes,0.49,
Goblin King,R,8ED,190/350,Yes,7.99,
Goblin Raider,C,8ED,191/350,Yes,0.25,
Grave Pact,R,8ED,137/350,Yes,39.99,
Gravedigger,C,8ED,138/350,Yes,0.25,
Grizzly Bears,C,8ED,256/350,Yes,0.25,
Guerrilla Tactics,U,8ED,192/350,Yes,0.99,
Hammer of Bogardan,R,8ED,193/350,Yes,1.99,
Healing Salve,C,8ED,22/350,Yes,0.25,
Hibernation,U,8ED,82/350,Yes,3.99,
Hill Giant,C,8ED,194/350,Yes,0.25,
Holy Day,C,8ED,23/350,Yes,1.49,
Holy Strength,C,8ED,24/350,Yes,0.25,
Honor Guard,C,8ED,25/350,Yes,0.25,
Horned Troll,C,8ED,257/350,Yes,0.25,
Horned Turtle,C,8ED,83/350,Yes,0.25,
Howling Mine,R,8ED,303/350,Yes,5.99,
Hulking Cyclops,U,8ED,195/350,Yes,0.49,
Hunted Wumpus,U,8ED,258/350,Yes,0.49,
Index,C,8ED,84/350,Yes,0.99,
Inferno,R,8ED,196/350,Yes,2.99,
Inspiration,C,8ED,85/350,Yes,0.99,
Intrepid Hero,R,8ED,26/350,Yes,5.99,
Intruder Alarm,R,8ED,86/350,Yes,14.99,
Invisibility,U,8ED,87/350,Yes,0.49,
Iron Star,U,8ED,304/350,Yes,0.49,
Island,C,8ED,335/350,Yes,
Island,C,8ED,336/350,Yes,
Island,C,8ED,337/350,Yes,
Island,C,8ED,338/350,Yes,
Ivory Cup,U,8ED,305/350,Yes,0.49,
Ivory Mask,R,8ED,27/350,Yes,2.49,
Jayemdae Tome,R,8ED,306/350,Yes,1.99,
Karma,U,8ED,28/350,Yes,1.49,
Larceny,R,8ED,139/350,Yes,1.99,
Lava Axe,C,8ED,197/350,Yes,0.49,
Lava Hounds,R,8ED,198/350,Yes,1.99,
Lesser Gargadon,U,8ED,199/350,Yes,0.49,
Lhurgoyf,R,8ED,259/350,Yes,2.99,
Lightning Blast,U,8ED,200/350,Yes,0.49,
Lightning Elemental,C,8ED,201/350,Yes,0.25,
Living Terrain,U,8ED,260/350,Yes,0.49,
Llanowar Behemoth,U,8ED,261/350,Yes,0.49,
Lone Wolf,C,8ED,262/350,Yes,0.99,
Looming Shade,C,8ED,140/350,Yes,0.25,
Lord of the Undead,R,8ED,141/350,Yes,11.99,
Lure,U,8ED,263/350,Yes,0.49,
Maggot Carrier,C,8ED,142/350,Yes,0.99,
Mahamoti Djinn,R,8ED,88/350,Yes,1.99,
Mana Clash,R,8ED,202/350,Yes,1.99,
Mana Leak,C,8ED,89/350,Yes,4.99,
Maro,R,8ED,264/350,Yes,1.99,
Master Decoy,C,8ED,29/350,Yes,0.25,
Master Healer,R,8ED,30/350,Yes,1.99,
Megrim,U,8ED,143/350,Yes,0.99,
Merchant of Secrets,C,8ED,90/350,Yes,0.25,
Merchant Scroll,U,8ED,91/350,Yes,24.99,
Might of Oaks,R,8ED,265/350,Yes,1.99,
Millstone,R,8ED,307/350,Yes,1.99,
Mind Bend,R,8ED,92/350,Yes,1.99,
Mind Rot,C,8ED,144/350,Yes,0.25,
Mind Slash,U,8ED,145/350,Yes,0.75,
Mind Sludge,U,8ED,146/350,Yes,0.99,
Mogg Sentry,R,8ED,203/350,Yes,1.99,
Monstrous Growth,C,8ED,266/350,Yes,0.25,
Moss Monster,C,8ED,267/350,Yes,0.25,
Mountain,C,8ED,343/350,Yes,
Mountain,C,8ED,344/350,Yes,
Mountain,C,8ED,345/350,Yes,
Mountain,C,8ED,346/350,Yes,
Murderous Betrayal,R,8ED,147/350,Yes,1.99,
Nantuko Disciple,C,8ED,268/350,Yes,0.25,
Natural Affinity,R,8ED,269/350,Yes,1.99,
Naturalize,C,8ED,270/350,Yes,0.49,
Nausea,C,8ED,148/350,Yes,0.25,
Nekrataal,U,8ED,149/350,Yes,2.99,
Nightmare,R,8ED,150/350,Yes,1.99,
Noble Purpose,R,8ED,31/350,Yes,1.99,
Norwood Ranger,C,8ED,271/350,Yes,0.25,
Obliterate,R,8ED,204/350,Yes,11.99,
Ogre Taskmaster,U,8ED,205/350,Yes,0.49,
Okk,R,8ED,206/350,Yes,1.99,
Oracle's Attendants,R,8ED,32/350,Yes,1.99,
Orcish Artillery,U,8ED,207/350,Yes,0.49,
Orcish Spy,C,8ED,208/350,Yes,0.25,
Pacifism,C,8ED,33/350,Yes,0.25,
Panic Attack,C,8ED,209/350,Yes,0.25,
Patagia Golem,U,8ED,308/350,Yes,0.49,
Peach Garden Oath,U,8ED,34/350,Yes,0.99,
Persecute,R,8ED,151/350,Yes,2.49,
Phantom Warrior,U,8ED,93/350,Yes,0.49,
Phyrexian Arena,R,8ED,152/350,Yes,49.99,
Phyrexian Colossus,R,8ED,309/350,Yes,1.99,
Phyrexian Hulk,U,8ED,310/350,Yes,0.49,
Phyrexian Plaguelord,R,8ED,153/350,Yes,3.49,
Plague Beetle,C,8ED,154/350,Yes,0.25,
Plague Wind,R,8ED,155/350,Yes,7.99,
Plains,C,8ED,331/350,Yes,
Plains,C,8ED,332/350,Yes,
Plains,C,8ED,333/350,Yes,
Plains,C,8ED,334/350,Yes,
Planar Portal,R,8ED,311/350,Yes,15.99,
Plow Under,R,8ED,272/350,Yes,14.99,
Primeval Force,R,8ED,273/350,Yes,1.99,
Primeval Shambler,U,8ED,156/350,Yes,0.49,
Puppeteer,U,8ED,94/350,Yes,0.49,
Pyroclasm,U,8ED,210/350,Yes,4.99,
Pyrotechnics,U,8ED,211/350,Yes,0.49,
Raging Goblin,C,8ED,212/350,Yes,0.99,
Rain of Blades,U,8ED,35/350,Yes,0.49,
Raise Dead,C,8ED,157/350,Yes,0.49,
Rampant Growth,C,8ED,274/350,Yes,1.99,
Ravenous Rats,C,8ED,158/350,Yes,0.99,
Razorfoot Griffin,C,8ED,36/350,Yes,0.25,
Redeem,C,8ED,37/350,Yes,0.25,
Reflexes,C,8ED,213/350,Yes,0.25,
Regeneration,C,8ED,275/350,Yes,0.25,
Relentless Assault,R,8ED,214/350,Yes,1.99,
Remove Soul,C,8ED,95/350,Yes,0.99,
Revive,U,8ED,276/350,Yes,0.75,
Rewind,U,8ED,96/350,Yes,2.49,
Rhox,R,8ED,277/350,Yes,1.99,
Ridgeline Rager,C,8ED,215/350,Yes,0.25,
Rod of Ruin,U,8ED,312/350,Yes,0.49,
Rolling Stones,R,8ED,38/350,Yes,2.99,
Royal Assassin,R,8ED,159/350,Yes,1.99,
Rukh Egg,R,8ED,216/350,Yes,1.99,
Rushwood Dryad,C,8ED,278/350,Yes,0.25,
Sabretooth Tiger,C,8ED,217/350,Yes,0.25,
Sacred Ground,R,8ED,39/350,Yes,1.99,
Sacred Nectar,C,8ED,40/350,Yes,0.25,
Sage of Lat-Nam,R,8ED,97/350,Yes,1.99,
Sage Owl,C,8ED,98/350,Yes,0.25,
Salt Marsh,U,8ED,325/350,Yes,2.49,
Samite Healer,C,8ED,41/350,Yes,0.25,
Sanctimony,U,8ED,42/350,Yes,0.49,
Savannah Lions,R,8ED,43/350,Yes,7.99,
Scathe Zombies,C,8ED,160/350,Yes,0.25,
Sea Eagle,C,8ED,S4/7,Yes,
Sea Monster,C,8ED,99/350,Yes,0.25,
Searing Wind,R,8ED,218/350,Yes,2.49,
Seasoned Marshal,U,8ED,44/350,Yes,0.49,
Seismic Assault,R,8ED,219/350,Yes,4.99,
Serpent Warrior,C,8ED,161/350,Yes,0.25,
Serra Angel,R,8ED,45/350,Yes,9.99,
Sever Soul,U,8ED,162/350,Yes,0.49,
Severed Legion,C,8ED,163/350,Yes,0.25,
Shatter,C,8ED,220/350,Yes,0.25,
Shifting Sky,R,8ED,100/350,Yes,1.99,
Shivan Dragon,R,8ED,221/350,Yes,1.99,
Shivan Oasis,U,8ED,326/350,Yes,1.49,
Shock,C,8ED,222/350,Yes,1.49,
Shock Troops,C,8ED,223/350,Yes,0.25,
Silverback Ape,U,8ED,S7/7,Yes,
Sizzle,C,8ED,224/350,Yes,0.99,
Skull of Orm,R,8ED,313/350,Yes,1.99,
Slay,U,8ED,164/350,Yes,0.49,
Sneaky Homunculus,C,8ED,101/350,Yes,0.25,
Solidarity,C,8ED,46/350,Yes,0.25,
Soul Feast,U,8ED,165/350,Yes,0.49,
Spellbook,U,8ED,314/350,Yes,1.99,
Spiketail Hatchling,U,8ED,102/350,Yes,0.75,
Spined Wurm,C,8ED,279/350,Yes,0.25,
Spineless Thug,C,8ED,166/350,Yes,0.25,
Spirit Link,U,8ED,47/350,Yes,1.99,
Spitting Spider,U,8ED,280/350,Yes,0.49,
Spreading Algae,U,8ED,281/350,Yes,0.75,
Standing Troops,C,8ED,48/350,Yes,0.25,
Star Compass,U,8ED,315/350,Yes,1.49,
Staunch Defenders,U,8ED,49/350,Yes,0.49,
Steal Artifact,U,8ED,103/350,Yes,0.49,
Stone Rain,C,8ED,225/350,Yes,1.49,
Storm Crow,C,8ED,104/350,Yes,0.49,
Story Circle,R,8ED,50/350,Yes,2.99,
Stream of Life,U,8ED,282/350,Yes,0.49,
Sudden Impact,U,8ED,226/350,Yes,0.49,
Suntail Hawk,C,8ED,51/350,Yes,0.49,
Sunweb,R,8ED,52/350,Yes,1.99,
Swamp,C,8ED,339/350,Yes,
Swamp,C,8ED,340/350,Yes,
Swamp,C,8ED,341/350,Yes,
Swamp,C,8ED,342/350,Yes,
Swarm of Rats,U,8ED,167/350,Yes,2.99,
Sword Dancer,U,8ED,53/350,Yes,0.49,
Teferi's Puzzle Box,R,8ED,316/350,Yes,6.99,
Telepathy,U,8ED,105/350,Yes,0.99,
Temporal Adept,R,8ED,106/350,Yes,2.49,
Thieves' Auction,R,8ED,227/350,Yes,2.99,
Thieving Magpie,U,8ED,107/350,Yes,1.99,
Thorn Elemental,R,8ED,283/350,Yes,2.99,
Throne of Bone,U,8ED,317/350,Yes,0.49,
Tidal Kraken,R,8ED,108/350,Yes,2.99,
Trade Routes,R,8ED,109/350,Yes,1.99,
Trained Armodon,C,8ED,284/350,Yes,0.25,
Treasure Trove,U,8ED,110/350,Yes,0.49,
Tremor,C,8ED,228/350,Yes,0.25,
Tundra Wolves,C,8ED,54/350,Yes,0.25,
Twiddle,C,8ED,111/350,Yes,0.99,
Two-Headed Dragon,R,8ED,229/350,Yes,-1.99,
Underworld Dreams,R,8ED,168/350,Yes,3.99,
Unholy Strength,C,8ED,169/350,Yes,0.25,
Unsummon,C,8ED,112/350,Yes,0.99,
Urborg Volcano,U,8ED,327/350,Yes,1.99,
Urza's Armor,R,8ED,318/350,Yes,1.99,
Urza's Mine,U,8ED,328/350,Yes,14.99,
Urza's Power Plant,U,8ED,329/350,Yes,14.99,
Urza's Tower,U,8ED,330/350,Yes,14.99,
Vampiric Spirit,R,8ED,170/350,Yes,1.99,
Venerable Monk,C,8ED,55/350,Yes,0.25,
Vengeance,U,8ED,S2/7,Yes,
Verduran Enchantress,R,8ED,285/350,Yes,4.99,
Vernal Bloom,R,8ED,286/350,Yes,7.99,
Vexing Arcanix,R,8ED,319/350,Yes,1.99,
Viashino Sandstalker,U,8ED,230/350,Yes,0.49,
Vicious Hunger,C,8ED,171/350,Yes,0.25,
Vine Trellis,C,8ED,287/350,Yes,0.49,
Vizzerdrix,R,8ED,S5/7,Yes,
Volcanic Hammer,C,8ED,231/350,Yes,0.99,
Wall of Air,U,8ED,113/350,Yes,0.49,
Wall of Spears,U,8ED,320/350,Yes,0.49,
Wall of Stone,U,8ED,232/350,Yes,0.99,
Wall of Swords,U,8ED,56/350,Yes,0.49,
Warped Devotion,R,8ED,172/350,Yes,1.99,
Western Paladin,R,8ED,173/350,Yes,1.99,
Wind Drake,C,8ED,114/350,Yes,0.25,
Wing Snare,U,8ED,288/350,Yes,0.49,
Wood Elves,C,8ED,289/350,Yes,3.49,
Wooden Sphere,U,8ED,321/350,Yes,0.49,
Worship,R,8ED,57/350,Yes,6.99,
Wrath of God,R,8ED,58/350,Yes,29.99,
Wrath of Marit Lage,U,8ED,115/350,Yes,0.49,
Yavimaya Enchantress,U,8ED,290/350,Yes,1.49,
Zombify,U,8ED,174/350,Yes,2.49,
Zur's Weirding,R,8ED,116/350,Yes,4.99,
Adarkar Wastes,R,9ED,317/350,No,1.99,
Air Elemental,U,9ED,58/350,No,0.25,
Aladdin's Ring,R,9ED,286/350,No,0.49,
Anaba Shaman,C,9ED,172/350,No,0.15,
Anaconda,U,9ED,229/350,No,0.25,
Anarchist,U,9ED,173/350,No,0.49,
Ancient Silverback,R,9ED,230/350,No,0.49,
Angel of Mercy,U,9ED,1/350,No,0.49,
Angelic Blessing,C,9ED,2/350,No,0.15,
Angel's Feather,U,9ED,287/350,No,0.25,
Annex,U,9ED,59/350,No,0.25,
Archivist,R,9ED,60/350,No,0.49,
Aven Cloudchaser,C,9ED,3/350,No,0.15,
Aven Fisher,C,9ED,61/350,No,0.15,
Aven Flock,C,9ED,4/350,No,0.15,
Aven Windreader,C,9ED,62/350,No,0.15,
Azure Drake,U,9ED,63/350,No,0.25,
Balduvian Barbarians,C,9ED,174/350,No,0.15,
Baleful Stare,U,9ED,64/350,No,0.25,
Ballista Squad,U,9ED,5/350,No,0.25,
Battle of Wits,R,9ED,65/350,No,0.49,
Battlefield Forge,R,9ED,318/350,No,1.99,
Beast of Burden,R,9ED,288/350,No,0.75,
Biorhythm,R,9ED,231/350,No,0.75,
Blackmail,U,9ED,115/350,No,0.99,
Blanchwood Armor,U,9ED,232/350,No,0.99,
Blaze,U,9ED,175/350,No,0.49,
Blessed Orator,U,9ED,6/350,No,0.25,
Blinding Angel,R,9ED,7/350,No,2.99,
Blinking Spirit,R,9ED,8/350,No,0.49,
Blood Moon,R,9ED,176/350,No,19.99,
Bloodfire Colossus,R,9ED,177/350,No,0.49,
Bog Imp,C,9ED,116/350,No,0.15,
Bog Wraith,U,9ED,117/350,No,0.25,
Boiling Seas,U,9ED,178/350,No,0.49,
Booby Trap,R,9ED,289/350,No,0.99,
Boomerang,C,9ED,66/350,No,0.25,
Bottle Gnomes,U,9ED,290/350,No,0.25,
Brushland,R,9ED,319/350,No,1.99,
Caves of Koilos,R,9ED,320/350,No,2.99,
Chastise,U,9ED,9/350,No,0.49,
Circle of Protection: Black,U,9ED,10/350,No,0.25,
Circle of Protection: Red,U,9ED,11/350,No,0.25,
Clone,R,9ED,67/350,No,0.99,
Coat of Arms,R,9ED,291/350,No,9.99,
Coercion,C,9ED,118/350,No,0.15,
Confiscate,U,9ED,68/350,No,0.25,
Consume Spirit,U,9ED,119/350,No,0.25,
Contaminated Bond,C,9ED,120/350,No,0.15,
Coral Eel,C,9ED,S3/10,No,0.25,
Counsel of the Soratami,C,9ED,69/350,No,0.15,
Cowardice,R,9ED,70/350,No,0.49,
Crafty Pathmage,C,9ED,71/350,No,0.15,
Craw Wurm,C,9ED,233/350,No,0.15,
Creeping Mold,U,9ED,234/350,No,0.25,
Crossbow Infantry,C,9ED,12/350,No,0.15,
Cruel Edict,U,9ED,121/350,No,0.99,
Dancing Scimitar,U,9ED,292/350,No,0.25,
Daring Apprentice,R,9ED,72/350,No,0.75,
Dark Banishing,C,9ED,122/350,No,0.15,
Death Pits of Rath,R,9ED,123/350,No,0.75,
Deathgazer,U,9ED,124/350,No,0.25,
Defense Grid,R,9ED,293/350,No,7.99,
Dehydration,C,9ED,73/350,No,0.15,
Demolish,U,9ED,179/350,No,0.25,
Demon's Horn,U,9ED,294/350,No,0.25,
Demystify,C,9ED,13/350,No,0.15,
Diabolic Tutor,U,9ED,125/350,No,0.49,
Disrupting Scepter,R,9ED,295/350,No,0.49,
Dragon's Claw,U,9ED,296/350,No,0.25,
Dream Prowler,U,9ED,74/350,No,0.25,
Drudge Skeletons,U,9ED,126/350,No,0.15,
Eager Cadet,C,9ED,S1/10,No,0.25,
Early Harvest,R,9ED,235/350,No,0.99,
Elvish Bard,U,9ED,236/350,No,0.25,
Elvish Berserker,C,9ED,237/350,No,0.15,
Elvish Champion,R,9ED,238/350,No,3.99,
Elvish Piper,R,9ED,239/350,No,9.99,
Elvish Warrior,C,9ED,240/350,No,0.25,
Emperor Crocodile,R,9ED,241/350,No,0.49,
Enfeeblement,C,9ED,127/350,No,0.15,
Enormous Baloth,U,9ED,S9/10,No,0.25,
Enrage,U,9ED,180/350,No,0.25,
Evacuation,R,9ED,75/350,No,1.99,
Execute,U,9ED,128/350,No,0.25,
Exhaustion,U,9ED,76/350,No,0.49,
Fear,C,9ED,129/350,No,0.15,
Fellwar Stone,U,9ED,297/350,No,0.49,
Festering Goblin,C,9ED,130/350,No,0.25,
Final Punishment,R,9ED,131/350,No,0.49,
Firebreathing,C,9ED,181/350,No,0.15,
Fishliver Oil,C,9ED,77/350,No,0.15,
Flame Wave,U,9ED,182/350,No,0.49,
Flashfires,U,9ED,183/350,No,0.25,
Fleeting Image,R,9ED,78/350,No,0.49,
Flight,C,9ED,79/350,No,0.15,
Flowstone Crusher,U,9ED,184/350,No,0.25,
Flowstone Shambler,C,9ED,185/350,No,0.15,
Flowstone Slide,R,9ED,186/350,No,0.49,
Foot Soldiers,C,9ED,14/350,No,0.15,
Force of Nature,R,9ED,242/350,No,0.49,
Forest,C,9ED,347/350,No,
Forest,C,9ED,348/350,No,
Forest,C,9ED,349/350,No,
Forest,C,9ED,350/350,No,
Form of the Dragon,R,9ED,187/350,No,1.49,
Foul Imp,C,9ED,132/350,No,0.15,
Fugitive Wizard,C,9ED,80/350,No,0.15,
Furnace of Rath,R,9ED,188/350,No,2.49,
Giant Cockroach,C,9ED,133/350,No,0.15,
Giant Growth,C,9ED,243/350,No,0.15,
Giant Octopus,C,9ED,S4/10,No,0.15,
Giant Spider,C,9ED,244/350,No,0.15,
Gift of Estates,U,9ED,15/350,No,3.99,
Glorious Anthem,R,9ED,16/350,No,1.49,
Glory Seeker,C,9ED,17/350,No,0.15,
Gluttonous Zombie,U,9ED,134/350,No,0.25,
Goblin Balloon Brigade,U,9ED,189/350,No,0.25,
Goblin Brigand,C,9ED,190/350,No,0.15,
Goblin Chariot,C,9ED,191/350,No,0.15,
Goblin King,R,9ED,192/350,No,1.99,
Goblin Mountaineer,C,9ED,193/350,No,0.15,
Goblin Piker,C,9ED,194/350,No,0.15,
Goblin Raider,C,9ED,S8/10,No,0.15,
Goblin Sky Raider,C,9ED,195/350,No,0.15,
Grave Pact,R,9ED,135/350,No,9.99,
Gravedigger,C,9ED,136/350,No,0.15,
Greater Good,R,9ED,245/350,No,9.99,
Grizzly Bears,C,9ED,246/350,No,0.15,
Groundskeeper,U,9ED,247/350,No,0.49,
Guerrilla Tactics,U,9ED,196/350,No,0.25,
Hell's Caretaker,R,9ED,137/350,No,3.99,
Highway Robber,C,9ED,138/350,No,0.15,
Hill Giant,C,9ED,197/350,No,0.15,
Hollow Dogs,C,9ED,139/350,No,0.15,
Holy Day,C,9ED,18/350,No,0.49,
Holy Strength,C,9ED,19/350,No,0.15,
Honor Guard,C,9ED,20/350,No,0.15,
Horned Turtle,C,9ED,81/350,No,0.15,
Horror of Horrors,U,9ED,140/350,No,0.25,
Howling Mine,R,9ED,298/350,No,2.99,
Hunted Wumpus,U,9ED,248/350,No,0.25,
Hypnotic Specter,R,9ED,141/350,No,2.99,
Icy Manipulator,U,9ED,299/350,No,0.49,
Imaginary Pet,R,9ED,82/350,No,0.49,
Index,C,9ED,S5/10,No,0.99,
Infantry Veteran,C,9ED,21/350,No,0.15,
Inspirit,U,9ED,22/350,No,0.25,
Island,C,9ED,335/350,No,
Island,C,9ED,336/350,No,
Island,C,9ED,337/350,No,
Island,C,9ED,338/350,No,
Ivory Mask,R,9ED,23/350,No,0.99,
Jade Statue,R,9ED,300/350,No,0.49,
Jester's Cap,R,9ED,301/350,No,1.99,
Kami of Old Stone,U,9ED,24/350,No,0.25,
Karplusan Forest,R,9ED,321/350,No,1.99,
Karplusan Yeti,R,9ED,198/350,No,0.49,
Kavu Climber,C,9ED,249/350,No,0.15,
King Cheetah,U,9ED,250/350,No,0.25,
Kird Ape,U,9ED,199/350,No,1.99,
Kraken's Eye,U,9ED,302/350,No,0.25,
Lava Axe,C,9ED,200/350,No,0.15,
Leonin Skyhunter,U,9ED,25/350,No,0.49,
Levitation,U,9ED,83/350,No,0.25,
Ley Druid,U,9ED,251/350,No,0.25,
Lightning Elemental,C,9ED,201/350,No,0.15,
Llanowar Behemoth,U,9ED,252/350,No,0.25,
Llanowar Elves,C,9ED,253/350,No,0.25,
Llanowar Wastes,R,9ED,322/350,No,3.99,
Looming Shade,C,9ED,142/350,No,0.15,
Lord of the Undead,R,9ED,143/350,No,9.99,
Loxodon Warhammer,R,9ED,303/350,No,2.49,
Lumengrid Warden,C,9ED,84/350,No,0.15,
Magnivore,R,9ED,202/350,No,0.49,
Mahamoti Djinn,R,9ED,85/350,No,0.49,
Mana Clash,R,9ED,203/350,No,0.49,
Mana Leak,C,9ED,86/350,No,0.99,
Marble Titan,R,9ED,26/350,No,0.49,
Maro,R,9ED,254/350,No,0.49,
Master Decoy,C,9ED,27/350,No,0.15,
Master Healer,R,9ED,28/350,No,0.49,
Megrim,U,9ED,144/350,No,0.49,
Mending Hands,C,9ED,29/350,No,0.15,
Might of Oaks,R,9ED,255/350,No,0.75,
Millstone,R,9ED,304/350,No,0.75,
Mind Bend,R,9ED,87/350,No,0.49,
Mind Rot,C,9ED,145/350,No,0.15,
Mindslicer,R,9ED,146/350,No,1.49,
Mogg Sentry,R,9ED,204/350,No,0.49,
Mortivore,R,9ED,147/350,No,1.99,
Mountain,C,9ED,343/350,No,
Mountain,C,9ED,344/350,No,
Mountain,C,9ED,345/350,No,
Mountain,C,9ED,346/350,No,
Nantuko Husk,U,9ED,148/350,No,0.25,
Natural Affinity,R,9ED,256/350,No,0.49,
Natural Spring,C,9ED,257/350,No,0.15,
Naturalize,C,9ED,258/350,No,0.15,
Needle Storm,U,9ED,259/350,No,0.25,
Nekrataal,U,9ED,149/350,No,0.25,
Nightmare,R,9ED,150/350,No,0.75,
Norwood Ranger,C,9ED,260/350,No,0.15,
Ogre Taskmaster,U,9ED,205/350,No,0.25,
Oracle's Attendants,R,9ED,30/350,No,0.49,
Orcish Artillery,U,9ED,206/350,No,0.25,
Order of the Sacred Bell,C,9ED,261/350,No,0.15,
Ornithopter,U,9ED,305/350,No,0.99,
Overgrowth,C,9ED,262/350,No,0.49,
Pacifism,C,9ED,31/350,No,0.15,
Paladin en-Vec,R,9ED,32/350,No,1.49,
Panic Attack,C,9ED,207/350,No,0.15,
Peace of Mind,U,9ED,33/350,No,0.25,
Pegasus Charger,C,9ED,34/350,No,0.15,
Persecute,R,9ED,151/350,No,0.99,
Phantom Warrior,U,9ED,88/350,No,0.25,
Phyrexian Arena,R,9ED,152/350,No,9.99,
Phyrexian Gargantua,U,9ED,153/350,No,0.25,
Phyrexian Hulk,U,9ED,306/350,No,0.25,
Plagiarize,R,9ED,89/350,No,0.49,
Plague Beetle,C,9ED,154/350,No,0.15,
Plague Wind,R,9ED,155/350,No,3.99,
Plains,C,9ED,331/350,No,
Plains,C,9ED,332/350,No,
Plains,C,9ED,333/350,No,
Plains,C,9ED,334/350,No,
Polymorph,R,9ED,90/350,No,0.49,
Puppeteer,U,9ED,91/350,No,0.25,
Pyroclasm,U,9ED,208/350,No,1.49,
Quicksand,U,9ED,323/350,No,0.25,
Raging Goblin,C,9ED,209/350,No,0.25,
Raise Dead,C,9ED,156/350,No,0.25,
Rampant Growth,C,9ED,263/350,No,0.25,
Rathi Dragon,R,9ED,210/350,No,0.99,
Ravenous Rats,C,9ED,157/350,No,0.25,
Razortooth Rats,C,9ED,158/350,No,0.15,
Reclaim,C,9ED,264/350,No,0.25,
Reflexes,C,9ED,211/350,No,0.15,
Regeneration,U,9ED,265/350,No,0.15,
Relentless Assault,R,9ED,212/350,No,0.49,
Reminisce,U,9ED,92/350,No,0.25,
Remove Soul,C,9ED,93/350,No,0.15,
Reverse Damage,R,9ED,35/350,No,0.49,
Rewind,U,9ED,94/350,No,0.49,
Righteousness,R,9ED,36/350,No,0.49,
